,name1,name2,id1,id2,similarity_score
184,ian hutchinson,jim hutchinson,57206426930,57212408054,86
185,ian hutchinson,olivia n hutchinson,57206426930,57218667819,85
186,william wl ho,william wl hsiao,59161285900,34979903200,90
187,peter hoong,peter horban,57204668288,58983074700,78
188,william hammond,william hsiao,57213789275,59207795900,79
189,william hsiao,william wl hsiao,59207795900,34979903200,90
190,k a hudson,k h hudson,57208184515,59803235800,90
191,dal yong jin,dalyong jin,7201973561,59794341400,96
192,xianta jiang,aixiang jiang,16233683000,15019507800,80
193,worawee janpongsri,worawee japongsori,57211405320,57220933225,94
194,jun jiang,ji-sun jang,57204726143,57222014423,80
195,raj johal,am johal,57211955754,57224160661,82
196,jisung jeong,ji-sun jang,58564688700,57222014423,78
197,julie jones,julie jesson,56319280200,56587645600,78
198,thomas d jennewein,thomas jennewein,6701569164,59475179000,94
199,bocheng jing,cheng jin,57203870786,58078867300,86
200,fahmid kabir,amin kabir,57204906651,59345453700,82
201,alexander k karaivanov,alexander tk kurkjian,12752290400,57203221971,79
202,dustin t king,justin j king,55202285800,55603882200,85
203,angel m kennedy,ian j kennedy,58589358400,57195586827,79
204,mandeep kaur,manpreet kaur,57207876087,58588589500,80
205,mandeep kaur,avneet kaur,57207876087,58602148800,78
206,taeyoung kim,suyoung kim,57198491843,57211871654,78
207,taeyoung kim,hoyoung kim,57198491843,58860015500,78
208,brianne a kent,bryan ap kent,25960969700,57209465439,81
209,dongwoo kim,dongho kim,57205207510,57214770459,86
210,manpreet kaur,harpreet kaur,58588589500,56448087600,85
211,manpreet kaur,simranjeet kaur,58588589500,59232268700,79
212,manpreet kaur,avneet kaur,58588589500,58602148800,83
213,gurbinder kaur,raminder kaur,55241221300,59305897300,81
214,suyoung kim,hoyoung kim,57211871654,58860015500,82
215,suyoung kim,suhong kim,57211871654,57221141737,86
216,barry c kelly,mary kelly,7202842613,59673935300,78
217,stephen kline,stephen d kinsey,8596306300,57200560173,83
218,dongho kim,jonghyeok kim,57214770459,58727504600,78
219,alexander korzuchowski,alexander koch,57437134400,57205515460,78
220,p kowalski,pawel kowalski,56102570600,57224748486,83
221,peter keller,peter klein,57202588460,57210460028,78
222,peter keller,c peter keller,57202588460,59315845200,92
223,nitish kumar,hitesh kumar,58274752000,58161314200,83
224,dara kelly,mary kelly,57192095652,59673935300,80
225,hitesh kumar,mahesh kumar,58161314200,58854567800,83
226,matthew king-roskamp,matthew king–roskamp,57212571216,57197841951,95
227,md zishaan khan,mishaa khan,59185018600,57352587200,85
228,katerina kwon,katrina koehn,57203603824,57209116896,85
229,johannes keil,johanna kneifel,58742408500,57220006337,79
230,alex kent,alex king,57199736172,59147557700,78
231,raminderjeet kaur,raminder kaur,57555413300,59305897300,87
232,kenji kurita,kenji l kurita,57214883229,56575966800,92
233,bingxuan liu,bingfan liu,58603818900,59487044600,87
234,jiangchuan chuan liu,jiangchuan liu,8969748600,59061428700,82
235,jiangchuan chuan liu,jiangchuan jc liu,8969748600,59732151800,86
236,j llorente merino,j llorentemerino,58100818300,44461638200,97
237,kelley lee,kelsey lee,55540777300,58669083900,90
