OpenAlex ID,ORCID,Name,Alt Names,Publications,Citations,h-index,Number of Institutions,first_names,last_name,last_init,name_raw,id,fi_ln
A5004349556,https://orcid.org/0000-0002-0271-2816,Ahmad Sedigh Baroughi,"['A. S. Baroughi', 'Ahmad Sadigh Baroughi', 'Ahmad Sedigh Baroughi']",8,81,4,3,Ahmad Sedigh,Baroughi,b,ahmad sedigh baroughi,A5004349556,A Baroughi
A5079688435,,Elnaz Moghimi,"['E. Moghimi', 'Elnaz Moghimi', 'Moghimi, Elnaz']",51,341,10,10,Elnaz,Moghimi,m,elnaz moghimi,A5079688435,E Moghimi
A5014706926,,M. Rajesh Kannan,"['Kannan M', 'Kannan, M. Rajesh', 'M Kannan', 'M. Kannan', 'M. Rajesh Kannan', 'Mithra Kannan']",95,389,8,10,M. Rajesh,Kannan,k,m. rajesh kannan,A5014706926,M Kannan
A5110971818,,Steve Reynolds,"['S Reynolds', 'S. Reynolds', 'S.M. Reynolds', 'STEVE REYNOLDS', 'Steve Reynolds']",32,573,8,11,Steve,Reynolds,r,steve reynolds,A5110971818,S Reynolds
A5083414674,https://orcid.org/0000-0003-1377-7444,Amir Safari,"['A. Safari', 'Amir Hosein Safari', 'Amir Safari', 'Safari, A.', 'Safari, Amir', 'Safari, Amir Hosein']",16,176,7,9,Amir,Safari,s,amir safari,A5083414674,A Safari
A5016059440,,Milad Ebadi,['Milad Ebadi'],8,53,3,2,Milad,Ebadi,e,milad ebadi,A5016059440,M Ebadi
A5071862427,,Vernie Aguda,['Vernie Aguda'],21,381,5,12,Vernie,Aguda,a,vernie aguda,A5071862427,V Aguda
A5084039498,https://orcid.org/0000-0001-5369-0410,Cai Feng,"['C. Feng', 'CAI Feng', 'Cai Feng', 'Cai Mitsu Feng', 'Cai ‘Mitsu’ Feng', 'Feng CAI', 'Feng Cai']",101,528,11,29,Cai,Feng,f,cai feng,A5084039498,C Feng
A5005355207,https://orcid.org/0000-0001-5762-1869,Wolfgang Aigner,"['Aigner Wolfgang', 'Aigner, W.', 'Aigner, Wolfgang', 'W. Aigner', 'Wol Aigner', 'Wolfgang Aigner']",196,4375,33,16,Wolfgang,Aigner,a,wolfgang aigner,A5005355207,W Aigner
A5041150754,https://orcid.org/0000-0002-6122-6383,Amin Farjah,"['A. Farjah', 'Amin Farjah']",11,97,4,4,Amin,Farjah,f,amin farjah,A5041150754,A Farjah
A5100431183,https://orcid.org/0000-0002-0461-6940,Feng Wang,"['Feng WANG', 'Feng Wang', 'Feng wang', 'Wang Feng', 'Wang Feng -', 'Wang, Feng']",234,3241,34,101,Feng,Wang,w,feng wang,A5100431183,F Wang
A5059826285,https://orcid.org/0000-0002-0330-5438,Carol Mulder,"['C Mulder', 'Carol Mulder', 'Mulder, C']",24,172,7,13,Carol,Mulder,m,carol mulder,A5059826285,C Mulder
A5056127540,,Yasaman Maaref,"['Maaref, Yasaman', 'Yasaman Maaref']",13,75,5,2,Yasaman,Maaref,m,yasaman maaref,A5056127540,Y Maaref
A5101738811,https://orcid.org/0000-0002-7310-8608,Zhenyu Cheryl Qian,"['Cheryl Qian', 'Cheryl Z Qian', 'Cheryl Z. Qian', 'Cheryl Zhenyu Qian', 'Zhenyu Cheryl Qian', 'Zhenyu Qian']",95,521,12,13,Zhenyu Cheryl,Qian,q,zhenyu cheryl qian,A5101738811,Z Qian
A5090666808,https://orcid.org/0000-0003-1612-8829,Megan E. Graham,"['Megan E Graham', 'Megan E. Graham']",19,129,8,3,Megan E.,Graham,g,megan e. graham,A5090666808,M Graham
A5020350657,https://orcid.org/0009-0008-8637-3647,Ashleigh M. Westphal,['Ashleigh M. Westphal'],7,35,2,3,Ashleigh M.,Westphal,w,ashleigh m. westphal,A5020350657,A Westphal
A5013773955,https://orcid.org/0000-0001-5837-1312,Jannis Androutsopoulos,"['Androutopoulos, Jannis K.', 'Androutsopoulos , Jannis', 'Androutsopoulos, Jannis', 'Androutsopoulos, Jannis K. 1967-', 'J ANDROUTSOPOULOS', 'JANNIS ANDROUTSOPOULOS', 'Jannis Androutsopoulos', 'Jannis K. Androutsopoulos']",166,5681,34,61,Jannis,Androutsopoulos,a,jannis androutsopoulos,A5013773955,J Androutsopoulos
A5101102768,,Jianliang Wu,"['Jianliang Wu', 'Wu, Jianliang']",16,165,8,5,Jianliang,Wu,w,jianliang wu,A5101102768,J Wu
A5024233408,https://orcid.org/0000-0003-4783-6553,Carmen Celestini,['Carmen Celestini'],13,20,2,2,Carmen,Celestini,c,carmen celestini,A5024233408,C Celestini
A5090514631,https://orcid.org/0000-0003-1960-2936,Hugo Ferrari Cardoso,"['Cardoso, Hugo Eckener Dantas de Pereira [UNESP]', 'Cardoso, Hugo F.', 'Cardoso, Hugo Ferrari', 'Cardoso, Hugo Ferrari (Ed.)', 'Cardoso, Hugo Ferrari [UNESP]', 'H.F. Cardoso', 'Hugo Cardoso', 'Hugo F. Cardoso', 'Hugo Ferrari CARDOSO', 'Hugo Ferrari Cardoso']",105,306,9,15,Hugo Ferrari,Cardoso,c,hugo ferrari cardoso,A5090514631,H Cardoso
A5068988327,https://orcid.org/0000-0003-2217-109X,Hailey-Thomas Jenkins,['Hailey-Thomas Jenkins'],8,51,4,1,Hailey-Thomas,Jenkins,j,hailey-thomas jenkins,A5068988327,H Jenkins
A5052496992,https://orcid.org/0000-0002-1510-3462,Nick Bansback,"['Bansback N', 'Bansback, Nick', 'N Bansback', 'N J Bansback', 'N. Bansback', 'N. J. Bansback', 'N.J. Bansback', 'NICK J. BANSBACK', 'Nick Bansback', 'Nick Bansback*', 'Nick J Bansback', 'Nick J. Bansback']",335,12762,50,72,Nick,Bansback,b,nick bansback,A5052496992,N Bansback
A5103130139,https://orcid.org/0009-0002-9353-429X,Adam Spencer,"['A Spencer', 'A. M. Spencer', 'A. Spencer', 'AM Spencer', 'Adam M. Spencer', 'Adam Spencer', 'Spencer, Adam']",43,1242,17,11,Adam,Spencer,s,adam spencer,A5103130139,A Spencer
A5100614211,https://orcid.org/0000-0002-4808-2637,Ke Wang,"['Islam', 'K WANG', 'KE WANG', 'Ke WANG', 'Ke Wang', 'WANG Ke', 'Wang Ke', 'Wang, Ke', 'Xunpeng Shi', 'Zhixiang Zhou']",417,10383,55,123,Ke,Wang,w,ke wang,A5100614211,K Wang
A5015084838,https://orcid.org/0000-0003-1383-0639,Alyssa Allchurch,"['Allchurch, Alyssa', 'Alyssa Allchurch']",8,59,5,2,Alyssa,Allchurch,a,alyssa allchurch,A5015084838,A Allchurch
A5047372644,https://orcid.org/0000-0001-9812-1537,Ze-Nian Li,"['Li, Ze-Nian', 'ZE-NIAN LI', 'Ze-Nian Li', 'Ze-nian Li', 'Zenian Li']",159,2219,25,10,Ze-Nian,Li,l,ze-nian li,A5047372644,Z Li
A5078548506,,Suyue Li,"['Li, Suyue', 'Suyue LI', 'Suyue Li', 'Su‐Yue LI']",46,779,14,11,Suyue,Li,l,suyue li,A5078548506,S Li
A5028735533,https://orcid.org/0000-0002-2953-8811,Anna Kim,"['An-Na Kim', 'Anna H. Kim', 'Anna Kim', 'Anna Kim M.D.', 'Kim, Anna']",211,2624,23,52,Anna,Kim,k,anna kim,A5028735533,A Kim
A5079743382,,Jessica Hallenbeck,"['Hallenbeck, Jessica Wynne', 'J. Hallenbeck', 'Jessica Hallenbeck']",16,1050,5,3,Jessica,Hallenbeck,h,jessica hallenbeck,A5079743382,J Hallenbeck
A5063746821,https://orcid.org/0000-0003-4119-0894,Alexandre H. Nott,"['A. H. Nott', 'Alexandre H. Nott', 'Alexandre Nott']",6,13,2,2,Alexandre H.,Nott,n,alexandre h. nott,A5063746821,A Nott
A5083922083,,Suzanne Therrien,"['Suzanne Therrien', 'Therrien, Suzanne']",10,144,7,4,Suzanne,Therrien,t,suzanne therrien,A5083922083,S Therrien
A5038828920,,Chloe K. Boynton,"['Boynton, Chloe K.', 'Chloe Boynton', 'Chloe K Boynton', 'Chloe K. Boynton']",7,51,3,2,Chloe K.,Boynton,b,chloe k. boynton,A5038828920,C Boynton
A5107304098,https://orcid.org/0000-0001-6968-6459,Tony D. Williams,"['T D Williams', 'T David Williams', 'T. D. WILLIAMS', 'T. D. Williams', 'T. DAVID WILLIAMS', 'T. David Williams', 'T.D. Williams', 'Tony D Williams', 'Tony D. Williams', 'Tony Williams', 'Tony\xa0D. Williams', 'Williams, Tony', 'Williams, Tony D.']",44,403,9,7,Tony D.,Williams,w,tony d. williams,A5107304098,T Williams
A5005264190,https://orcid.org/0000-0002-7825-0187,Samuel D. N. Johnson,"['Johnson, Samuel', 'Johnson, Samuel  D N', 'Johnson, Samuel D. N.', 'S. Johnson', 'Samuel D N Johnson', 'Samuel D. N. Johnson', 'Samuel D.N. Johnson', 'Samuel Johnson']",17,108,5,6,Samuel D. N.,Johnson,j,samuel d. n. johnson,A5005264190,S Johnson
A5038244437,https://orcid.org/0000-0001-8203-3380,Anne K. Salomon,"['A SALOMON', 'A. K. Salomon', 'A.K. Salomon', 'ANNE K. SALOMON', 'Anne K Salomon', 'Anne K. Salomon', 'Anne Katherine Salomon', 'Anne Salomon', 'K. Salomon, Anne', 'Salomon, Anne K.', 'Salomon, Anne Katherine']",119,5380,38,10,Anne K.,Salomon,s,anne k. salomon,A5038244437,A Salomon
A5063051271,,Helen Kwan,"['H. Kwan', 'Helen Kwan', 'Kwan, Helen (Hip Ning)']",13,267,3,2,Helen,Kwan,k,helen kwan,A5063051271,H Kwan
A5059893124,https://orcid.org/0000-0001-5075-540X,Omar Arafa,"['Omar Arafa', 'Omar M. Arafa']",12,678,6,8,Omar,Arafa,a,omar arafa,A5059893124,O Arafa
A5079766012,https://orcid.org/0000-0003-3236-5234,Pengcheng Xi,"['P. Xi', 'PeiYan Xi', 'Peng-Cheng Xi', 'Peng-cheng Xi', 'Pengcheng XI', 'Pengcheng Xi', 'Pengju Xi', 'Shu, Chang', 'Xi, P.', 'Xi, Pengcheng']",117,1195,16,17,Pengcheng,Xi,x,pengcheng xi,A5079766012,P Xi
A5019862119,https://orcid.org/0000-0003-2452-803X,Leya Lopez,"['Leya Lopez', 'Lopez, Leya']",6,27,2,1,Leya,Lopez,l,leya lopez,A5019862119,L Lopez
A5055783023,https://orcid.org/0000-0002-9315-5057,Philip C. Holz,"['Holz, Philip', 'Holz, Philip C.', 'P Holz', 'P. C. Holz', 'P.\u2009C. Holz', 'Philip C. Holz']",21,275,8,4,Philip C.,Holz,h,philip c. holz,A5055783023,P Holz
A5090066300,https://orcid.org/0000-0001-7026-8422,Michael S. Koehle,"['Koehle, Michael', 'Koehle, Michael S', 'Koehle, Michael S.', 'Koehle, Michael Stephen', 'M S Koehle', 'M. Koehle', 'M.S Koehle', 'M.S. Koehle', 'MICHAEL S. KOEHLE', 'MICHAEL STEPHEN KOEHLE', 'Michael  S. Koehle', 'Michael Koehle', 'Michael S Koehle', 'Michael S. Koehle', 'Michael Stephen Koehle']",211,4593,35,21,Michael S.,Koehle,k,michael s. koehle,A5090066300,M Koehle
A5082542013,,D. Ghuman,"['D. Ghuman', 'Dilraj Ghuman']",11,31,2,1,D.,Ghuman,g,d. ghuman,A5082542013,D Ghuman
A5078816085,https://orcid.org/0000-0003-2716-2344,Daniel M. Bernstein,"['Bernstein\n  , \n\tDaniel M.', 'Bernstein, Daniel', 'Bernstein, Daniel M', 'Bernstein, Daniel M.', 'D BERNSTEIN', 'D. Bernstein', 'D.M. Bernstein', 'DANIEL M. BERNSTEIN', 'Daniel Bernstein', 'Daniel M Bernstein', 'Daniel M. Bernstein']",196,3914,37,17,Daniel M.,Bernstein,b,daniel m. bernstein,A5078816085,D Bernstein
A5033884262,https://orcid.org/0000-0002-5431-3446,Lauren Knight,"['Lauren Elizabeth Knight', 'Lauren Knight']",9,38,3,2,Lauren,Knight,k,lauren knight,A5033884262,L Knight
A5077280597,https://orcid.org/0000-0002-0404-8701,J. Taylor Perron,"['J Taylor Perron', 'J. Perron', 'J. T. Perron', 'J. Taylor Perron', 'J. TaylorPerron(Http://Orcid.Org/0000-0002-0404-8701), Myrow', 'J.T. Perron', 'JT Perron', 'Perron, J Taylor', 'Perron, J. Taylor']",215,8090,42,9,J. Taylor,Perron,p,j. taylor perron,A5077280597,J Perron
A5057727596,https://orcid.org/0000-0003-2264-4803,N. R. Lee-Hone,"['Lee-Hone, N. R.', 'Lee-Hone, Nicholas R.', 'N R Lee-Hone', 'N. R. Lee-Hone', 'N.R. Lee-Hone', 'Nicholas Lee Hone', 'Nicholas R. Lee-Hone']",34,749,13,7,N. R.,Lee-Hone,l,n. r. lee-hone,A5057727596,N Lee-Hone
A5018091851,https://orcid.org/0000-0003-4906-178X,Nathaniel C. Johnson,"['Johnson, Nathaniel', 'N. C. Johnson', 'Nathaniel C Johnson', 'Nathaniel C. Johnson', 'Nathaniel Johnson', 'Nathaniel\xa0C. Johnson']",144,6862,32,17,Nathaniel C.,Johnson,j,nathaniel c. johnson,A5018091851,N Johnson
A5102137892,,Mehran Ahmadi,"['Mehran Ahmadi', 'Mehran Seyed Ahmadi']",37,361,10,8,Mehran,Ahmadi,a,mehran ahmadi,A5102137892,M Ahmadi
A5004975866,https://orcid.org/0000-0002-4625-5426,Alysha van Duynhoven,['Alysha van Duynhoven'],12,155,6,1,Alysha van,Duynhoven,d,alysha van duynhoven,A5004975866,A Duynhoven
A5080178682,,Amir M. Niroumand,"['A. M. Niroumand', 'Amir  M. Niroumand', 'Amir M. Niroumand', 'Amir Niroumand']",18,171,7,3,Amir M.,Niroumand,n,amir m. niroumand,A5080178682,A Niroumand
A5080741864,https://orcid.org/0000-0003-4418-1563,Dylan S. Cunningham,"['Cunningham, Dylan', 'Dylan S. Cunningham']",7,34,2,2,Dylan S.,Cunningham,c,dylan s. cunningham,A5080741864,D Cunningham
A5019812835,https://orcid.org/0000-0002-1667-3803,Gustavo L. Aschidamini,"['Aschidamini, Gustavo L.', 'Gustavo L. Aschidamini', 'Gustavo Lima Aschidamini']",10,52,3,2,Gustavo L.,Aschidamini,a,gustavo l. aschidamini,A5019812835,G Aschidamini
A5024577116,https://orcid.org/0000-0001-8072-2836,Hertzel C. Gerstein,"['Gerstein HC', 'Gerstein, H. C', 'Gerstein, Hertzel C', 'Gerstein, Hertzel C.', 'H C Gerstein', 'H GERSTEIN', 'H Gerstein', 'H. C Gerstein', 'H. C. GERSTEIN', 'H. C. Gerstein', 'H. G. Gerstein', 'H. Gerstein', 'H.C Gerstein', 'H.C. Gerstein', 'HC Gerstein', 'HERTZEL C. GERSTEIN', 'HERTZEL GERSTEIN', 'Harold Gerstein', 'Hertzel  C. Gerstein', 'Hertzel C Gerstein', 'Hertzel C. GERSTEIN', 'Hertzel C. Gerstein', 'Hertzel Chaim Gerstein', 'Hertzel Gerstein', 'Hertzel\xa0C. Gerstein', 'HilaryB. Gerstein', 'Michael D Noseworthy', 'Michael E Miller', 'S Yusuf', 'Yoon Shin Cho', '\xa0H. Gerstein']",764,76598,120,100,Hertzel C.,Gerstein,g,hertzel c. gerstein,A5024577116,H Gerstein
A5032217538,https://orcid.org/0000-0002-6316-9802,Dennys Silva-Reis,"['DENNYS SILVA-REIS', 'Dennys Silva-Reis']",77,69,4,20,Dennys,Silva-Reis,s,dennys silva-reis,A5032217538,D Silva-Reis
A5054676737,https://orcid.org/0000-0002-0764-8948,Michael Eikerling,"['Eikerling, Michael', 'Eikerling, Michael H.', 'M Eikerling', 'M H Eikerling', 'M. Eikerling', 'M. H. Eikerling', 'M.H. Eikerling', 'Michael Eikerling', 'Michael H Eikerling', 'Michael H. Eikerling', 'Michael Hermann Eikerling', 'Michael. H. Eikerling']",333,11103,52,24,Michael,Eikerling,e,michael eikerling,A5054676737,M Eikerling
A5044200406,https://orcid.org/0000-0002-5636-9056,Marinko V. Šarunic,"['M V Sarunic', 'M. V. Sarunic', 'Marinko  V. Sarunic', 'Marinko Sarunic', 'Marinko V Sarunic', 'Marinko V. Sarunic', 'Marinko V. Šarunic', 'Marinko Šarunic', 'Sarunic, Marinko', 'Sarunic, Marinko V.']",303,7613,47,18,Marinko V.,Šarunic,š,marinko v. šarunic,A5044200406,M Šarunic
A5029420457,https://orcid.org/0000-0002-5174-104X,Maria Mathews,"['M Mathews', 'M. Mathews', 'Maria Mathews', 'Mathews, Maria.', 'T.S. MATHEWS, M.R.C.P., D.C.H.']",216,2752,28,27,Maria,Mathews,m,maria mathews,A5029420457,M Mathews
A5037662290,https://orcid.org/0000-0002-9894-6966,Dionysis Nikolopoulos,"['D Nikolopoulos', 'D. Nikolopoulos', 'Dionisios Nikolopoulos', 'Dionysios Nikolopoulos', 'Dionysis Nikolopoulos', 'Dionysis S Nikolopoulos', 'Dionysis S. Nikolopoulos', 'Nikolopoulos, Dionysis (author)']",119,1318,20,14,Dionysis,Nikolopoulos,n,dionysis nikolopoulos,A5037662290,D Nikolopoulos
A5104081400,,Megan Fowler,"['Megan FOWLER', 'Megan Fowler']",14,33,4,2,Megan,Fowler,f,megan fowler,A5104081400,M Fowler
A5038978923,https://orcid.org/0000-0003-3416-2713,Barry R. Chiswick,"['B R Chiswick', 'B. R. Chiswick', 'B.R. Chiswick', 'BARRY R. CHISWICK', 'Barry Chiswick', 'Barry R Chiswick', 'Barry R. Chiswick', 'BarryR. Chiswick', 'Barry\xa0R. Chiswick', 'Chiswick, B.R.', 'Chiswick, Barry R.', 'Chiswick, Barry R. 1942-', 'Chriswick, Barry R.']",506,19233,64,24,Barry R.,Chiswick,c,barry r. chiswick,A5038978923,B Chiswick
A5015684951,,Amal Ghazal,"['Amal Ghazal', 'Amal Ghazal أمل غزال', 'Amal N Ghazal', 'Amal N. Ghazal', 'GHAZAL, AMAL', 'Ghazal, Amal Nadim.']",30,190,5,2,Amal,Ghazal,g,amal ghazal,A5015684951,A Ghazal
A5018771218,https://orcid.org/0000-0002-2295-6543,Bong-gi Sohn,"['Bong-Gi Sohn', 'Bong-gi Sohn', 'Bong‐Gi Sohn', 'Sohn, Bong-gi']",16,51,3,3,Bong-gi,Sohn,s,bong-gi sohn,A5018771218,B Sohn
A5052748246,https://orcid.org/0000-0002-9123-3672,Michiel van de Panne,"['M van de Panne', 'M. Panne', 'M. Van de Panne', 'M. van de Panne', 'Michiel Van De Panne', 'Michiel Van de Panne', 'Michiel van de Panne', 'Michiel van\xa0de Panne', 'Panne, Michiel Van De', 'Van De Panne, Michiel', 'Van de Panne, M. (Michiel), 1965-', 'Van de Panne, Michiel', 'van de Panne, Michiel']",192,9270,49,11,Michiel van de,Panne,p,michiel van de panne,A5052748246,M Panne
A5030388445,https://orcid.org/0000-0002-5427-7764,Daniel O. Sánchez,"['D O Sánchez', 'D SANCHEZ', 'D Sanchez', 'D Sánchez', 'D. O. SANCHEZ', 'D. O. Sanchez', 'D. O. Sánchez', 'D. O. Sánchez', 'D. Sanchez', 'D. Sánchez', 'D.O Sánchez', 'D.O. Sanchez', 'D.O. Sánchez', 'DANIEL O. SANCHEZ', 'Daniel O Sanchez', 'Daniel O Sánchez', 'Daniel O. Sanchez', 'Daniel O. Sánchez', 'Daniel O. SÁNCHEZ', 'Daniel O. Sánchez', 'Daniel Oscar Sánchez', 'Daniel Sanchez', 'Daniel Sánchez', 'Jose Fabricio Reyes Flores', 'Sanchez, Daniel', 'Sánchez, Daniel']",106,4365,30,25,Daniel O.,Sánchez,s,daniel o. sánchez,A5030388445,D Sánchez
A5040794159,,Bita Azari,"['Azari, Bita', 'Bita Azari']",8,29,3,2,Bita,Azari,a,bita azari,A5040794159,B Azari
A5024618495,https://orcid.org/0000-0001-9683-2343,Catherine Joan Jackson,"['C. J. Jackson', 'Catherine J Jackson', 'Catherine J. Jackson', 'Catherine Jackson', 'Catherine Jackson (623267)', 'Catherine Joan Jackson']",41,913,16,10,Catherine Joan,Jackson,j,catherine joan jackson,A5024618495,C Jackson
A5022328570,,D. J. Green,"['D. J. Green', 'D.J. Green', 'Green, David J.']",8,111,5,3,D. J.,Green,g,d. j. green,A5022328570,D Green
A5066138111,https://orcid.org/0000-0001-5884-4503,Matteo Montecchi,"['Matteo Montecchi', 'Montecchi, Matteo']",66,1368,13,6,Matteo,Montecchi,m,matteo montecchi,A5066138111,M Montecchi
A5006725311,https://orcid.org/0009-0000-7515-7430,Rimika Chaudhury,['Rimika Chaudhury'],7,19,3,1,Rimika,Chaudhury,c,rimika chaudhury,A5006725311,R Chaudhury
A5102793421,https://orcid.org/0009-0005-2486-0456,Özlem Sensoy,"['O. Sensoy', 'Ozlem Sensoy', 'Sensoy, Özlem', 'ÖZLEM SENSOY', 'Özlem Sensoy']",58,925,15,4,Özlem,Sensoy,s,özlem sensoy,A5102793421,Ö Sensoy
A5086900642,,Shannon Joyce,['Shannon Joyce'],7,22,3,2,Shannon,Joyce,j,shannon joyce,A5086900642,S Joyce
A5052482231,https://orcid.org/0000-0002-7344-8565,Amelia V. Hesketh,"['A. V. Hesketh', 'Amelia Hesketh', 'Amelia V. Hesketh', 'Hesketh, Amelia']",24,330,8,5,Amelia V.,Hesketh,h,amelia v. hesketh,A5052482231,A Hesketh
A5102742967,https://orcid.org/0000-0003-3412-1831,Candy Ho,"['Candy Ho', 'Candy T. Y. Ho', 'Ho, Candy']",9,38,3,3,Candy,Ho,h,candy ho,A5102742967,C Ho
A5061833621,,Roy L. Carlson,"['Carlson, Roy L.', 'R. L. Carlson', 'R.L. Carlson', 'ROY L. CARLSON', 'Roy Carlson', 'Roy L Carlson', 'Roy L. Carlson']",108,370,11,13,Roy L.,Carlson,c,roy l. carlson,A5061833621,R Carlson
A5054177195,https://orcid.org/0000-0002-9032-7220,Ji Sun Jang,"['Jang, Ji Sun', 'Ji  Sun Jang', 'Ji Sun Jang']",13,172,6,5,Ji Sun,Jang,j,ji sun jang,A5054177195,J Jang
A5082579402,https://orcid.org/0000-0002-7857-9476,Arash Shahin,"['A Shahin', 'A. Shahin', 'ARASH SHAHIN', 'Arash  Shahin', 'Arash SHAHIN', 'Arash Shahin', 'Shahin Arash', 'Shahin, Arash', 'arash Shahin']",341,4573,33,13,Arash,Shahin,s,arash shahin,A5082579402,A Shahin
A5083797457,,Jiaxiong Hu,"['Hu, Jiaxiong', 'J.C. Hu', 'Jiaxiong (Lucas) Hu', 'Jiaxiong Hu']",15,50,4,4,Jiaxiong,Hu,h,jiaxiong hu,A5083797457,J Hu
A5082579130,https://orcid.org/0000-0001-8935-9420,Hongwen Chen,"['Chen Hong-wen', 'Hong-Wen Chen', 'Hong-Wen Chen (152513)', 'Hongwen CHEN', 'Hongwen Chen']",170,2387,29,44,Hongwen,Chen,c,hongwen chen,A5082579130,H Chen
A5056734196,https://orcid.org/0000-0001-9860-941X,Chris Kerslake,"['Chris Kerslake', 'Kerslake, Chris']",6,18,3,1,Chris,Kerslake,k,chris kerslake,A5056734196,C Kerslake
A5033818862,,Francy Kiabiya Ntamboudila,"['Francy Kiabiya Ntamboudila', 'Kiabiya Ntamboudila, Francy']",12,102,4,8,Francy Kiabiya,Ntamboudila,n,francy kiabiya ntamboudila,A5033818862,F Ntamboudila
A5007413816,,Stacy Leigh Pigg,"['S. L. Pigg', 'STACY LEIGH PIGG', 'Stacy Leigh Pigg', 'Stacy Pigg']",62,1985,17,5,Stacy Leigh,Pigg,p,stacy leigh pigg,A5007413816,S Pigg
A5010169014,,John F. Chant,"['CHANT, J.F.', 'Chant, John', 'Chant, John F.', 'JOHN F. CHANT', 'John Chant', 'John F. Chant']",40,374,11,9,John F.,Chant,c,john f. chant,A5010169014,J Chant
A5007653103,https://orcid.org/0000-0002-0676-9852,Logan Macnair,['Logan Macnair'],9,175,5,1,Logan,Macnair,m,logan macnair,A5007653103,L Macnair
A5038410890,,Todd D. Nelson,"['Nelson, Todd D. 1966-', 'T.D. Nelson', 'Todd D. Nelson', 'Todd Nelson']",40,3027,13,8,Todd D.,Nelson,n,todd d. nelson,A5038410890,T Nelson
A5003246497,,Eldon Yellowhorn,"['Eldon Yellowhorn', 'Yellowhorn, Eldon']",23,81,4,4,Eldon,Yellowhorn,y,eldon yellowhorn,A5003246497,E Yellowhorn
A5077194569,,Megha Goel,"['M Goel', 'Megha Goel']",7,18,2,4,Megha,Goel,g,megha goel,A5077194569,M Goel
A5059065348,,N. Tavakoli,"['N. Tavakoli', 'Nassrin Tavakoli', 'Tavakoli, Nassrin']",15,39,3,4,N.,Tavakoli,t,n. tavakoli,A5059065348,N Tavakoli
A5055768664,,Ronald Ignace,"['Ronald E. Ignace', 'Ronald Ignace']",10,704,4,2,Ronald,Ignace,i,ronald ignace,A5055768664,R Ignace
A5027853109,,Louise Meilleur,"['Louise Meilleur', 'Louise R. Meilleur']",22,492,9,5,Louise,Meilleur,m,louise meilleur,A5027853109,L Meilleur
A5101544105,https://orcid.org/0000-0002-1302-7427,Ahmed Al-Rawi,"['AHMED Alrawi', 'Ahmed Al-Rawi', 'Ahmed Alrawi', 'Ahmed K. Al-Rawi', 'Ahmed Khalid Al-Rawi', 'Ahmed al-Rawi']",26,115,5,8,Ahmed,Al-Rawi,a,ahmed al-rawi,A5101544105,A Al-Rawi
A5102896759,https://orcid.org/0000-0002-2067-3240,Kijin Kim,['Kijin Kim'],37,477,9,17,Kijin,Kim,k,kijin kim,A5102896759,K Kim
A5042564012,,Jillian Anderson,"['J. Anderson', 'J.P. Anderson', 'Jillian Anderson']",25,767,8,13,Jillian,Anderson,a,jillian anderson,A5042564012,J Anderson
A5033634465,https://orcid.org/0000-0001-9077-0700,Joshua D. Wright,"['Joshua D. Wright', 'Joshua David Wright', 'Wright, Joshua D.']",32,407,11,8,Joshua D.,Wright,w,joshua d. wright,A5033634465,J Wright
A5062625796,https://orcid.org/0000-0003-2699-7681,Wen‐Kai Hsiao,"['W-K. Hsiao', 'W. Hsiao', 'W.-K. Hsiao', 'W.K. Hsiao', 'Wen Kai Hsiao', 'Wen-Kai Hsiao', 'Wen‐Kai Hsiao']",62,1323,22,10,Wen‐Kai,Hsiao,h,wen‐kai hsiao,A5062625796,W Hsiao
A5072134463,https://orcid.org/0000-0002-9349-1915,Kimberlyn McGrail,"['K M McGrail', 'K McGrail', 'K Mcgrail', 'K. M. McGrail', 'K. McGrail', 'K., McGrail', 'Kim McGrail', 'Kimberlyn M McGrail', 'Kimberlyn M. McGrail', 'Kimberlyn M. Mcgrail', 'Kimberlyn Marie McGrail', 'Kimberlyn McGrail', 'Kimberlyn Mcgrail', 'Kimberlyn\xa0M. McGrail', 'McGrail, Kimberlyn', 'McGrail, Kimberlyn M.', 'McGrail, Kimberlyn Marie', 'Mcgrail, Kimberlyn']",284,4617,36,60,Kimberlyn,McGrail,m,kimberlyn mcgrail,A5072134463,K McGrail
A5015138190,,Bonnie P. Lo,"['Bonnie Lo', 'Bonnie P Lo', 'Bonnie P. Lo']",15,404,7,3,Bonnie P.,Lo,l,bonnie p. lo,A5015138190,B Lo
A5026562936,https://orcid.org/0000-0003-3530-4728,Marcel Mierwald,['Marcel Mierwald'],19,176,6,8,Marcel,Mierwald,m,marcel mierwald,A5026562936,M Mierwald
A5112601932,,Christopher Bataille,"['Bataille, Christopher', 'Christopher Bataille', 'Christopher G. F. Bataille']",19,827,9,8,Christopher,Bataille,b,christopher bataille,A5112601932,C Bataille
