,sv_name,oa_name,sv_id,oa_id,similarity_score
1232,jeungeun song,xiaowei song,57189515572,A5036261443,100
1233,yanxin shen,kelly shen,59503924000,A5006850713,100
1234,danyang song,xiaowei song,57205425730,A5036261443,100
1235,xiangyu sun,xiangyu sun,57218847212,A5060002954,100
1236,ryan j smith,jason r smith,59077181200,A5061800498,100
1237,alex k smith,jason r smith,57214307868,A5061800498,100
1238,william a scott,jamie k scott,57651636000,A5045141972,100
1239,william a scott,william a scott,57651636000,A5001064251,100
1240,william a scott,charles scott,57651636000,A5039664215,100
1241,weilian song,xiaowei song,57203210763,A5036261443,100
1242,brian stewart,heather stewart,57079535100,A5062879863,100
1243,matthew c stewart,heather stewart,57199455286,A5062879863,100
1244,chengyu sun,xiangyu sun,57221746537,A5060002954,100
1245,yexuan song,xiaowei song,57222062145,A5036261443,100
1246,brigitta r sun,xiangyu sun,57221981307,A5060002954,100
1247,richard k smith,jason r smith,7410290815,A5061800498,100
1248,nicole k stewart,heather stewart,57226135660,A5062879863,100
1249,xiaohao sun,xiangyu sun,57902600900,A5060002954,100
1250,jaspreet singh,ravi chand singh,57209207252,A5047641614,100
1251,jaspreet singh,bp singh,57209207252,A5103582429,100
1252,xintian sun,xiangyu sun,56070983900,A5060002954,100
1253,shuoge shen,kelly shen,57223370102,A5006850713,100
1254,jordan stewart,heather stewart,57203857150,A5062879863,100
1255,sonia singh,ravi chand singh,56268594600,A5047641614,100
1256,sonia singh,bp singh,56268594600,A5103582429,100
1257,david sun,xiangyu sun,57225935027,A5060002954,100
1258,sukhman singh,ravi chand singh,57309134500,A5047641614,100
1259,sukhman singh,bp singh,57309134500,A5103582429,100
1260,william shen,kelly shen,57210853308,A5006850713,100
1261,john shen,kelly shen,59331322000,A5006850713,100
1262,jialin song,xiaowei song,59444806000,A5036261443,100
1263,jenli shen,kelly shen,57206189589,A5006850713,100
1264,jon smith,jason r smith,57199073910,A5061800498,100
1265,tony shen,kelly shen,58101663500,A5006850713,100
1266,eilidh singh,ravi chand singh,59204809200,A5047641614,100
1267,eilidh singh,bp singh,59204809200,A5103582429,100
1268,wenqian sun,xiangyu sun,59225858600,A5060002954,100
1269,jun song,xiaowei song,59277537500,A5036261443,100
1270,harsimran singh,ravi chand singh,59114739500,A5047641614,100
1271,harsimran singh,bp singh,59114739500,A5103582429,100
1272,dingyi sun,xiangyu sun,57219588667,A5060002954,100
1273,jesse scott,jamie k scott,55790236900,A5045141972,100
1274,jesse scott,william a scott,55790236900,A5001064251,100
1275,jesse scott,charles scott,55790236900,A5039664215,100
1276,harman jit singh,ravi chand singh,57210800828,A5047641614,100
1277,harman jit singh,bp singh,57210800828,A5103582429,100
1278,dongwook song,xiaowei song,58635017900,A5036261443,100
1279,rishav singh,ravi chand singh,59088317900,A5047641614,100
1280,rishav singh,bp singh,59088317900,A5103582429,100
1281,weiping shen,kelly shen,8984033900,A5006850713,100
1282,amritpal singh,ravi chand singh,58730521700,A5047641614,100
1283,amritpal singh,bp singh,58730521700,A5103582429,100
1284,shaoyu shen,kelly shen,57850532700,A5006850713,100
1285,huiqian song,xiaowei song,58153782700,A5036261443,100
1286,maheeppartap singh,ravi chand singh,57225052322,A5047641614,100
1287,maheeppartap singh,bp singh,57225052322,A5103582429,100
1288,xiaolin sun,xiangyu sun,57955378400,A5060002954,100
1289,laurie w smith,jason r smith,36028910700,A5061800498,100
1290,z john shen,kelly shen,58290657600,A5006850713,100
1291,deanna em smith,jason r smith,57233205500,A5061800498,100
1292,bara singh,ravi chand singh,57200378048,A5047641614,100
1293,bara singh,bp singh,57200378048,A5103582429,100
1294,cassidy ar smith,jason r smith,57222201926,A5061800498,100
1295,jacob c stewart,heather stewart,57217227079,A5062879863,100
1296,fiona shaw,chris shaw,59203658200,A5040961656,100
1297,erica smith,jason r smith,57740474400,A5061800498,100
1298,neale smith,jason r smith,18438063200,A5061800498,100
1299,ian y song,xiaowei song,17345491900,A5036261443,100
1300,reagan c smith,jason r smith,57224678034,A5061800498,100
1301,huiyin song,xiaowei song,56706695700,A5036261443,100
1302,ryland shaw,chris shaw,57955058600,A5040961656,100
1303,heather g stewart,heather stewart,7202198453,A5062879863,100
1304,poppy sun,xiangyu sun,59592721600,A5060002954,100
1305,meng sun,xiangyu sun,57578986800,A5060002954,100
1306,xiaoting sun,xiangyu sun,57223796303,A5060002954,100
1307,alison shaw,chris shaw,56375618200,A5040961656,100
1308,zheng john shen,kelly shen,57788453900,A5006850713,100
1309,jason r smith,jason r smith,59277392100,A5061800498,100
1310,tim k takaro,tim k takaro,7006248568,A5043405314,100
1311,allen e thornton,allen e thornton,7101607212,A5018971948,100
1312,glen findlay tibbits,glen f tibbits,7004014332,A5028749728,100
1313,michael lw thewalt,m l w thewalt,7006609975,A5078132551,100
1314,andrea tagliasacchi,andrea tagliasacchi,25123272600,A5037094498,100
1315,kouhyar tavakolian,kouhyar tavakolian,6505837295,A5043387812,100
1316,john r thompson,j r thompson,55730132400,A5102732555,100
1317,john r thompson,sarah k thompson,55730132400,A5038186298,100
1318,jenifer l thewalt,m l w thewalt,6603791310,A5078132551,100
1319,alberto toscano,alberto toscano,18134405700,A5082179421,100
1320,sheryl thompson,j r thompson,57193131544,A5102732555,100
1321,sheryl thompson,sarah k thompson,57193131544,A5038186298,100
1322,joseph j thompson,j r thompson,56327680200,A5102732555,100
1323,joseph j thompson,sarah k thompson,56327680200,A5038186298,100
1324,emily m thornton,allen e thornton,57211992541,A5018971948,100
1325,james thompson,j r thompson,57383215700,A5102732555,100
1326,james thompson,sarah k thompson,57383215700,A5038186298,100
1327,peter r thompson,j r thompson,57205651253,A5102732555,100
1328,peter r thompson,sarah k thompson,57205651253,A5038186298,100
1329,samantha henrie thompson,j r thompson,57224545759,A5102732555,100
1330,samantha henrie thompson,sarah k thompson,57224545759,A5038186298,100
1331,stevie thompson,j r thompson,57220785307,A5102732555,100
1332,stevie thompson,sarah k thompson,57220785307,A5038186298,100
1333,david c thompson,j r thompson,57966537000,A5102732555,100
1334,david c thompson,sarah k thompson,57966537000,A5038186298,100
1335,brittni thompson,j r thompson,57216850907,A5102732555,100
1336,brittni thompson,sarah k thompson,57216850907,A5038186298,100
1337,rodney g vaughan,rodney g vaughan,7201481830,A5078752648,100
1338,david j vocadlo,david j vocadlo,6603569792,A5078248083,100
1339,tiago dias do vale,t dias do vale,57203328885,A5030251424,100
1340,jeremy g venditti,jeremy g venditti,9635296900,A5073047882,100
1341,richard t vaughan,rodney g vaughan,14632627000,A5078752648,100
1342,adam david vaughan,rodney g vaughan,57193751866,A5078752648,100
1343,kaitey vincent,nicholas vincent,57217490434,A5070837664,100
1344,nicholas vincent,nicholas vincent,57202044868,A5070837664,100
1345,michel c vetterli,m c vetterli,56381653900,A5019316470,100
1346,tony d williams,vance e williams,7404172708,A5010948237,100
1347,ron wakkary,ron wakkary,9633977700,A5075208287,100
1348,andrew victor wister,andrew wister,6701495089,A5036927304,100
1349,charlotte waddell,charlotte waddell,7005782714,A5086742456,100
1350,james m wakeling,james m wakeling,7004442395,A5058897622,100
1351,jennifer s wong,jennifer s wong,55768611600,A5018101953,100
1352,jiacheng r wang,qi wang,55878723400,A5100341251,100
1353,jiacheng r wang,jiacheng wang,55878723400,A5100727957,100
1354,philip h winne,philip h winne,6701806415,A5069400021,100
1355,liangliang wang,qi wang,52264998100,A5100341251,100
1356,liangliang wang,jiacheng wang,52264998100,A5100727957,100
1357,vance e williams,vance e williams,7102894408,A5010948237,100
1358,jiannan wang,qi wang,38863309000,A5100341251,100
1359,jiannan wang,jiacheng wang,38863309000,A5100727957,100
1360,tianzheng wang,qi wang,55699245700,A5100341251,100
1361,tianzheng wang,jiacheng wang,55699245700,A5100727957,100
1362,fangxing wang,qi wang,57201917282,A5100341251,100
1363,fangxing wang,jiacheng wang,57201917282,A5100727957,100
1364,kath webster,john webster,36834394200,A5112228279,100
1365,stephen c wright,stephen c wright,57211220396,A5042007466,100
1366,robert f woodbury,robert woodbury,7005006907,A5042215239,100
1367,simonw p watkins,g d watkins,57203069353,A5109056508,100
1368,neil v watson,neil v watson,7201757542,A5083353743,100
1369,bixia wang,qi wang,57205341535,A5100341251,100
1370,bixia wang,jiacheng wang,57205341535,A5100727957,100
1371,yuepeng wang,qi wang,57192109237,A5100341251,100
1372,yuepeng wang,jiacheng wang,57192109237,A5100727957,100
1373,andrew g wright,stephen c wright,56178007800,A5042007466,100
1374,jeremy d wong,jennifer s wong,35390063600,A5018101953,100
1375,christopher david webster,john webster,7201838752,A5112228279,100
1376,kenneth kin lam wong,jennifer s wong,57204153607,A5018101953,100
1377,beidou wang,qi wang,55775560600,A5100341251,100
1378,beidou wang,jiacheng wang,55775560600,A5100727957,100
1379,shijia wang,qi wang,57203011980,A5100341251,100
1380,shijia wang,jiacheng wang,57203011980,A5100727957,100
1381,kahung wong,jennifer s wong,56294067200,A5018101953,100
1382,michael cp wang,qi wang,55806545700,A5100341251,100
1383,michael cp wang,jiacheng wang,55806545700,A5100727957,100
1384,alex i wiesman,alex i wiesman,57094179900,A5072572408,100
1385,pei wang,qi wang,57202576436,A5100341251,100
1386,pei wang,jiacheng wang,57202576436,A5100727957,100
1387,hannah v watkins,g d watkins,57211912574,A5109056508,100
1388,simon ji hau wang,qi wang,36496079000,A5100341251,100
1389,simon ji hau wang,jiacheng wang,36496079000,A5100727957,100
1390,erin lori williams,vance e williams,57346112600,A5010948237,100
1391,haixu wang,qi wang,56590132700,A5100341251,100
1392,haixu wang,jiacheng wang,56590132700,A5100727957,100
1393,yi wang,qi wang,57225083226,A5100341251,100
1394,yi wang,jiacheng wang,57225083226,A5100727957,100
1395,warren hl wong,jennifer s wong,56818299900,A5018101953,100
1396,zezhong wang,qi wang,57202051406,A5100341251,100
1397,zezhong wang,jiacheng wang,57202051406,A5100727957,100
1398,yizhi wang,qi wang,57200661953,A5100341251,100
1399,yizhi wang,jiacheng wang,57200661953,A5100727957,100
1400,shaun p wong,jennifer s wong,56991869300,A5018101953,100
1401,quincy qingwen wang,qi wang,58244402500,A5100341251,100
1402,quincy qingwen wang,jiacheng wang,58244402500,A5100727957,100
1403,zhuangfei wang,qi wang,58119559500,A5100341251,100
1404,zhuangfei wang,jiacheng wang,58119559500,A5100727957,100
1405,joshua d wright,stephen c wright,57190386017,A5042007466,100
1406,heather williams,vance e williams,57657094200,A5010948237,100
1407,xinglu wang,qi wang,58653787300,A5100341251,100
1408,xinglu wang,jiacheng wang,58653787300,A5100727957,100
1409,xiangxiang wang,qi wang,57216315221,A5100341251,100
1410,xiangxiang wang,jiacheng wang,57216315221,A5100727957,100
1411,andrew s wright,stephen c wright,57221311967,A5042007466,100
1412,abeline rose watkins,g d watkins,57209008066,A5109056508,100
1413,nena y wang,qi wang,57208820425,A5100341251,100
1414,nena y wang,jiacheng wang,57208820425,A5100727957,100
1415,mark l winston,mark l winston,57226099065,A5105987469,100
1416,megan wong,jennifer s wong,57199402843,A5018101953,100
1417,zhengqing wang,qi wang,58864775700,A5100341251,100
1418,zhengqing wang,jiacheng wang,58864775700,A5100727957,100
1419,mengqin wang,qi wang,58118977100,A5100341251,100
1420,mengqin wang,jiacheng wang,58118977100,A5100727957,100
1421,fenqi wang,qi wang,57212385020,A5100341251,100
1422,fenqi wang,jiacheng wang,57212385020,A5100727957,100
1423,yitong wang,qi wang,59662621300,A5100341251,100
1424,yitong wang,jiacheng wang,59662621300,A5100727957,100
1425,morgan j wright,stephen c wright,57222193262,A5042007466,100
1426,serena wong,jennifer s wong,57221334051,A5018101953,100
1427,sandra wong,jennifer s wong,57190034594,A5018101953,100
1428,keelan p watkins,g d watkins,55751438500,A5109056508,100
1429,xiaoying wang,qi wang,57221799820,A5100341251,100
1430,xiaoying wang,jiacheng wang,57221799820,A5100727957,100
1431,jiahe wang,qi wang,57226131863,A5100341251,100
1432,jiahe wang,jiacheng wang,57226131863,A5100727957,100
1433,mengyi wang,qi wang,58867040100,A5100341251,100
1434,mengyi wang,jiacheng wang,58867040100,A5100727957,100
1435,jordan m wong,jennifer s wong,57226533093,A5018101953,100
1436,maitland w waddell,charlotte waddell,57331705700,A5086742456,100
1437,cyrus wong,jennifer s wong,57218499092,A5018101953,100
1438,xin wang,qi wang,58097854500,A5100341251,100
1439,xin wang,jiacheng wang,58097854500,A5100727957,100
1440,william wl wong,jennifer s wong,56842018200,A5018101953,100
1441,johnathan wong,jennifer s wong,57216289076,A5018101953,100
1442,austin t wang,qi wang,58723315100,A5100341251,100
1443,austin t wang,jiacheng wang,58723315100,A5100727957,100
1444,jie wang,qi wang,57218868125,A5100341251,100
1445,jie wang,jiacheng wang,57218868125,A5100727957,100
1446,anna cullis watson,neil v watson,59673212800,A5083353743,100
1447,jacqueline n watson,neil v watson,7404155073,A5083353743,100
1448,zhe wang,qi wang,59560883400,A5100341251,100
1449,zhe wang,jiacheng wang,59560883400,A5100727957,100
1450,rachel wong,jennifer s wong,57214449349,A5018101953,100
1451,kenneth ck wong,jennifer s wong,57201989467,A5018101953,100
1452,isabella wang,qi wang,57225188499,A5100341251,100
1453,isabella wang,jiacheng wang,57225188499,A5100727957,100
1454,victor wong,jennifer s wong,57219604829,A5018101953,100
1455,senhung wong,jennifer s wong,57829144400,A5018101953,100
1456,yule wang,qi wang,57216771994,A5100341251,100
1457,yule wang,jiacheng wang,57216771994,A5100727957,100
1458,angela wong,jennifer s wong,58159154400,A5018101953,100
1459,yanbin wang,qi wang,59773982900,A5100341251,100
1460,yanbin wang,jiacheng wang,59773982900,A5100727957,100
1461,jason wang,qi wang,58670992800,A5100341251,100
1462,jason wang,jiacheng wang,58670992800,A5100727957,100
1463,jf williams,vance e williams,57213047389,A5010948237,100
1464,peiwei wang,qi wang,57215193390,A5100341251,100
1465,peiwei wang,jiacheng wang,57215193390,A5100727957,100
1466,dickson ts wong,jennifer s wong,57561093100,A5018101953,100
1467,rina wang,qi wang,59537723600,A5100341251,100
1468,rina wang,jiacheng wang,59537723600,A5100727957,100
1469,nesha wright,stephen c wright,57219108289,A5042007466,100
1470,natalie c williams,vance e williams,57217038690,A5010948237,100
1471,robert wang,qi wang,57987067400,A5100341251,100
1472,robert wang,jiacheng wang,57987067400,A5100727957,100
1473,calvin st wong,jennifer s wong,58555860700,A5018101953,100
1474,feng wang,qi wang,59815240100,A5100341251,100
1475,feng wang,jiacheng wang,59815240100,A5100727957,100
1476,tessa williams,vance e williams,59135267800,A5010948237,100
1477,aleyah williams,vance e williams,57225966700,A5010948237,100
1478,john m webster,john webster,7402197165,A5112228279,100
1479,aidan a wright,stephen c wright,57217232942,A5042007466,100
1480,yufei wang,qi wang,57222498131,A5100341251,100
1481,yufei wang,jiacheng wang,57222498131,A5100727957,100
1482,xiaogang wang,qi wang,57206601221,A5100341251,100
1483,xiaogang wang,jiacheng wang,57206601221,A5100727957,100
1484,george watkins,g d watkins,58104898200,A5109056508,100
1485,karen lok yi wong,jennifer s wong,56621809700,A5018101953,100
1486,renjie wang,qi wang,57220783660,A5100341251,100
1487,renjie wang,jiacheng wang,57220783660,A5100727957,100
1488,xiaolei wang,qi wang,58527206800,A5100341251,100
1489,xiaolei wang,jiacheng wang,58527206800,A5100727957,100
1490,peiling wang,qi wang,55718418500,A5100341251,100
1491,peiling wang,jiacheng wang,55718418500,A5100727957,100
1492,g gary wang,qi wang,55599185800,A5100341251,100
1493,g gary wang,jiacheng wang,55599185800,A5100727957,100
1494,ke wang,qi wang,55712748700,A5100341251,100
1495,ke wang,jiacheng wang,55712748700,A5100727957,100
1496,yue wang,qi wang,7601513640,A5100341251,100
1497,yue wang,jiacheng wang,7601513640,A5100727957,100
1498,jonathan f williams,vance e williams,57217554285,A5010948237,100
1499,z m wang,qi wang,55719869100,A5100341251,100
1500,z m wang,jiacheng wang,55719869100,A5100727957,100
1501,tao wang,qi wang,55949122700,A5100341251,100
1502,tao wang,jiacheng wang,55949122700,A5100727957,100
1503,stephanie wong,jennifer s wong,57193543860,A5018101953,100
1504,jennifer wang,qi wang,55833173500,A5100341251,100
1505,jennifer wang,jiacheng wang,55833173500,A5100727957,100
1506,yang wang,qi wang,57218475801,A5100341251,100
1507,yang wang,jiacheng wang,57218475801,A5100727957,100
1508,ruiqi wang,qi wang,57792895600,A5100341251,100
1509,ruiqi wang,jiacheng wang,57792895600,A5100727957,100
1510,da xu,min xu,55979490100,A5100413849,100
1511,chi xu,min xu,56460553100,A5100413849,100
1512,jing xu,min xu,57196732836,A5100413849,100
1513,xiang xu,min xu,57188645378,A5100413849,100
1514,shaoyi xu,min xu,55813784100,A5100413849,100
1515,cheng xu,min xu,57192005445,A5100413849,100
1516,yuelang xu,min xu,59446862500,A5100413849,100
1517,michael xu,min xu,58565166900,A5100413849,100
1518,ke xu,min xu,56878066700,A5100413849,100
1519,linghao xu,min xu,57223724983,A5100413849,100
1520,gavin xu,min xu,57226272921,A5100413849,100
1521,xueyi xu,min xu,58644846400,A5100413849,100
1522,linwan xu,min xu,57434684800,A5100413849,100
1523,qihan xu,min xu,59729857200,A5100413849,100
1524,leshun xu,min xu,57554657900,A5100413849,100
1525,qinghong xu,min xu,57221150139,A5100413849,100
1526,zuo guang ye,zuo‐guang ye,24443034100,A5029972713,100
1527,huazhong hogan yu,hua‐zhong yu,7405855808,A5028734301,100
1528,robert n young,robert n young,57188789416,A5063566841,100
1529,h henny yeung,rae s m yeung,8871485900,A5040872283,100
1530,huazhong yu,hua‐zhong yu,57344777600,A5028734301,100
1531,stephen yu,hua‐zhong yu,57189311081,A5028734301,100
1532,fenggen yu,hua‐zhong yu,57195302065,A5028734301,100
1533,erik m young,robert n young,57204013252,A5063566841,100
1534,timothy tl yu,hua‐zhong yu,57218895653,A5028734301,100
1535,kevin ye,zuo‐guang ye,57204811060,A5029972713,100
1536,nathan young,robert n young,57207105229,A5063566841,100
1537,z yu,hua‐zhong yu,58749078900,A5028734301,100
1538,eric ye,zuo‐guang ye,34871175500,A5029972713,100
1539,connie yu,hua‐zhong yu,57208742908,A5028734301,100
1540,yang yu,hua‐zhong yu,57197518788,A5028734301,100
1541,niannian yu,hua‐zhong yu,55754321600,A5028734301,100
1542,edgar c young,robert n young,7401838992,A5063566841,100
1543,peter j young,robert n young,58158963700,A5063566841,100
1544,rachelle a yu,hua‐zhong yu,57224816504,A5028734301,100
1545,yunzhijun yu,hua‐zhong yu,57778940100,A5028734301,100
1546,jesse young,robert n young,57221630135,A5063566841,100
1547,paul yeung,rae s m yeung,57203989505,A5040872283,100
1548,zuo‑guang g ye,zuo‐guang ye,57248304100,A5029972713,100
1549,cindy yu,hua‐zhong yu,58917527200,A5028734301,100
1550,sherry young,robert n young,57824709500,A5063566841,100
1551,kewei yu,hua‐zhong yu,58657251100,A5028734301,100
1552,james young,robert n young,57718687400,A5063566841,100
1553,pamela young,robert n young,56548002700,A5063566841,100
1554,adrian yeung,rae s m yeung,59398517900,A5040872283,100
1555,ying yu,hua‐zhong yu,57581006200,A5028734301,100
1556,monica ye,zuo‐guang ye,57204597588,A5029972713,100
1557,hao richard zhang,hao zhang,55685656900,A5100397026,100
1558,rina zazkis,rina zazkis,6602957344,A5009772411,100
1559,hao zhang,hao zhang,59130540100,A5100397026,100
1560,kirsten zickfeld,kirsten zickfeld,23010937900,A5032945153,100
1561,miao zhang,hao zhang,57193678960,A5100397026,100
1562,hua zhang,hao zhang,56675471800,A5100397026,100
1563,zhilin zhang,hao zhang,57195335713,A5100397026,100
1564,peng zhang,hao zhang,56963027800,A5100397026,100
1565,richard zhang,hao zhang,57219838274,A5100397026,100
1566,zhitian zhang,hao zhang,57210362788,A5100397026,100
1567,chuxuan zhang,hao zhang,58148929600,A5100397026,100
1568,ray zhang,hao zhang,56083560200,A5100397026,100
1569,lishen zhang,hao zhang,57197774098,A5100397026,100
1570,fuyang zhang,hao zhang,57219650380,A5100397026,100
1571,jin zhang,hao zhang,56652361000,A5100397026,100
1572,yanyan zhang,hao zhang,58669484300,A5100397026,100
1573,yijuan zhang,hao zhang,56066618800,A5100397026,100
1574,xiaoxing zhang,hao zhang,57202358222,A5100397026,100
1575,xiao zhang,hao zhang,55330996300,A5100397026,100
1576,pengpeng zhang,hao zhang,57214091117,A5100397026,100
1577,zhongchen zhang,hao zhang,57211522444,A5100397026,100
1578,lingling zhang,hao zhang,56503285300,A5100397026,100
1579,yiming zhang,hao zhang,57654567800,A5100397026,100
1580,yuxuan zhang,hao zhang,57732522100,A5100397026,100
1581,yanqing zhang,hao zhang,58250313900,A5100397026,100
1582,sarah zhang,hao zhang,57226464367,A5100397026,100
1583,jianqiu zhang,hao zhang,57234148200,A5100397026,100
1584,yanshu zhang,hao zhang,58538506600,A5100397026,100
1585,mohan zhang,hao zhang,57217109201,A5100397026,100
1586,ruilin zhang,hao zhang,57216635351,A5100397026,100
1587,erique zhang,hao zhang,57221559134,A5100397026,100
1588,xueying zhang,hao zhang,59315530000,A5100397026,100
1589,jiarui zhang,hao zhang,58484470900,A5100397026,100
1590,jiajie zhang,hao zhang,58659062200,A5100397026,100
1591,tingyu zhang,hao zhang,59151047800,A5100397026,100
1592,xilun zhang,hao zhang,57545971500,A5100397026,100
1593,qingxin zhang,hao zhang,57609969300,A5100397026,100
1594,xiaowen zhang,hao zhang,58511137000,A5100397026,100
1595,nan zhang,hao zhang,26023886900,A5100397026,100
1596,yutian zhang,hao zhang,57215863345,A5100397026,100
1597,zidong zhang,hao zhang,57951956700,A5100397026,100
1598,xiaoya zhang,hao zhang,57220902381,A5100397026,100
1599,guojuan zhang,hao zhang,57191914913,A5100397026,100
1600,john zhijia zhang,hao zhang,58179397300,A5100397026,100
1601,yuzhi zhang,hao zhang,54390643800,A5100397026,100
1602,jie zhang,hao zhang,56420749300,A5100397026,100
1603,ke zhang,hao zhang,58835262000,A5100397026,100
1604,weiji zhang,hao zhang,59359288300,A5100397026,100
1605,howard zhang,hao zhang,58368085700,A5100397026,100
1606,xiaokong zhang,hao zhang,57222133578,A5100397026,100
1607,zhe george zhang,hao zhang,57216960787,A5100397026,100
1608,xin zhang,hao zhang,56591076800,A5100397026,100
1609,rui zhang,hao zhang,57445736500,A5100397026,100
1610,lin zhang,hao zhang,59814155200,A5100397026,100
