,name1,name2,id1,id2,similarity_score
204,j c burzynski,j c burzynski,A5107904219,A5122742592,100
205,j c burzynski,j c burzynski,A5107904219,A5122993364,100
206,j c burzynski,j c burzynski,A5107904219,A5123055320,100
207,j c burzynski,j c burzynski,A5107904219,A5125998180,100
208,j c burzynski,j c burzynski,A5107904219,A5126952138,100
209,j c burzynski,j c burzynski,A5107904219,A5134788811,100
210,mohammadamin bahrami,mohammadamin bahrami,A5060073762,A5102197353,100
211,tanya behrisch,tanya behrisch,A5077382324,A5123177628,100
212,johan du buisson,johan du buisson,A5083844160,A5130245665,100
213,h bahrasemani,h bahrasemani,A5107440263,A5107907827,100
214,h bahrasemani,h bahrasemani,A5107440263,A5107381979,100
215,h bahrasemani,h bahrasemani,A5107440263,A5107423172,100
216,h bahrasemani,h bahrasemani,A5107907827,A5107381979,100
217,h bahrasemani,h bahrasemani,A5107907827,A5107423172,100
218,mirza faisal beg,mirza faisal beg,A5102760369,A5121034242,100
219,mirza faisal beg,mirza faisal beg,A5102760369,A5122044574,100
220,mirza faisal beg,mirza faisal beg,A5102760369,A5122426444,100
221,mirza faisal beg,mirza faisal beg,A5102760369,A5122441055,100
222,mirza faisal beg,mirza faisal beg,A5102760369,A5124881787,100
223,mirza faisal beg,mirza faisal beg,A5102760369,A5126533278,100
224,mirza faisal beg,mirza faisal beg,A5102760369,A5133974418,100
225,j c burzynski,j c burzynski,A5107459251,A5107901827,100
226,j c burzynski,j c burzynski,A5107459251,A5122742592,100
227,j c burzynski,j c burzynski,A5107459251,A5122993364,100
228,j c burzynski,j c burzynski,A5107459251,A5123055320,100
229,j c burzynski,j c burzynski,A5107459251,A5125998180,100
230,j c burzynski,j c burzynski,A5107459251,A5126952138,100
231,j c burzynski,j c burzynski,A5107459251,A5134788811,100
232,j c burzynski,j c burzynski,A5107901827,A5122742592,100
233,j c burzynski,j c burzynski,A5107901827,A5122993364,100
234,j c burzynski,j c burzynski,A5107901827,A5123055320,100
235,j c burzynski,j c burzynski,A5107901827,A5125998180,100
236,j c burzynski,j c burzynski,A5107901827,A5126952138,100
237,j c burzynski,j c burzynski,A5107901827,A5134788811,100
238,robin barrett,robin barrett,A5049951082,A5134060156,100
239,john r best,john r best,A5130836723,A5126538685,100
240,jonathan boron,jonathan boron,A5011460152,A5120149867,100
241,alireza beigi,alireza beigi,A5067195321,A5099847245,100
242,liam buirs,liam buirs,A5092167264,A5092009942,100
